2775,28.00,32.25,32.75,29.25
2780,27.75,32.25,32.75,29.50
2785,28.00,32.25,32.75,29.50
2790,28.00,32.25,32.75,29.50
2795,28.00,32.25,32.75,29.25
2800,28.00,32.25,32.50,29.25
2805,28.00,32.25,32.75,29.25
2810,28.00,32.25,32.75,29.25
2815,28.00,32.00,32.75,29.25
2820,28.00,32.25,32.75,29.25
2825,28.00,32.25,32.75,29.25
2830,28.00,32.25,32.75,29.25
2835,28.00,32.25,32.75,29.50
2840,28.00,32.25,32.75,29.25
2845,28.00,32.25,32.75,29.25
2850,28.00,32.25,32.75,29.50
2855,28.00,32.25,32.75,29.50
2860,28.00,32.25,32.75,29.50
2865,28.00,32.25,32.75,29.50
2870,28.00,32.25,32.75,29.50
2875,28.00,32.25,32.75,29.50
2880,28.00,32.25,33.00,29.50
2885,28.00,32.25,33.00,29.50
2890,28.00,32.25,32.75,29.50
2895,28.00,32.25,32.75,29.50
2900,28.00,32.25,32.75,29.50
2905,28.00,32.25,32.75,29.50
2910,28.00,32.25,32.75,29.50
2915,28.00,32.25,33.00,29.25
2920,28.00,32.25,32.75,29.25
2925,28.00,32.25,32.75,29.50
2930,28.00,32.25,32.75,29.25
2935,28.00,32.25,33.00,29.25
2940,28.00,32.25,32.75,29.25
2945,28.00,32.25,32.75,29.25
2950,28.00,32.25,32.75,29.50
2955,28.25,32.25,32.75,29.50
2960,28.25,32.25,32.75,29.50
2965,28.00,32.25,32.50,29.50
2970,28.00,32.25,32.50,29.50
2975,28.00,32.25,32.50,29.50
2980,28.00,32.25,32.75,29.50
2985,28.00,32.25,32.50,29.50
2990,28.00,32.25,32.50,29.50
2995,28.00,32.25,32.50,29.50
3000,28.00,32.25,32.75,29.50
3005,28.00,32.25,32.75,29.50
3010,28.00,32.25,32.75,29.50
3015,28.00,32.25,32.75,29.50
3020,28.00,32.25,32.75,29.50
3025,28.25,32.25,32.75,29.50
3030,28.00,32.25,32.75,29.50
3035,28.00,32.25,32.75,29.50
3040,28.25,32.25,32.75,29.50
3045,28.00,32.25,32.75,29.50
3050,28.25,32.25,32.75,29.50
3055,28.25,32.25,33.00,29.50
3060,28.25,32.25,33.00,29.50
3065,28.25,32.25,33.00,29.50
3070,28.25,32.25,32.75,29.50
3075,28.25,32.25,32.75,29.50
3080,28.00,32.25,32.75,29.50
3085,28.25,32.50,32.75,29.50
3090,28.00,32.25,32.75,29.50
3095,28.25,32.25,32.75,29.50
3100,28.25,32.50,32.75,29.50
3105,28.00,32.25,32.75,29.50
3110,28.25,32.25,32.75,29.50
3115,28.25,32.25,32.75,29.50
3120,28.25,32.25,32.75,29.50
3125,28.25,32.25,32.75,29.50
3130,28.25,32.50,32.75,29.50
3135,28.00,32.50,32.75,29.75
3140,28.00,32.25,32.75,29.75
3145,28.00,32.25,32.50,29.75
3150,28.25,32.25,32.75,29.50
3155,28.25,32.25,32.50,29.50
3160,28.25,32.25,32.75,29.50
3165,28.25,32.50,32.75,29.50
3170,28.25,32.25,33.00,29.75
3175,28.25,32.25,32.75,29.50
3180,28.25,32.50,33.00,29.50
3185,28.00,32.50,32.75,29.75
3190,28.25,32.50,32.75,29.50
3195,28.25,32.25,32.75,29.50
3200,28.25,32.50,32.75,29.50
3205,28.25,32.50,32.75,29.50
3210,28.25,32.50,33.00,29.50
3215,28.25,32.50,33.00,29.50
3220,28.25,32.50,33.00,29.75
3225,28.25,32.50,33.00,29.75
3230,28.25,32.50,33.00,29.75
3235,28.25,32.50,33.00,29.75
3240,28.25,32.25,33.00,29.50
3245,28.25,32.50,33.00,29.75
3250,28.25,32.50,32.75,29.75
3255,28.25,32.50,32.75,29.75
3260,28.25,32.50,32.75,29.75
3265,28.25,32.50,32.75,29.75
3270,28.25,32.50,32.75,29.75
3275,28.25,32.25,32.75,29.75
3280,28.25,32.50,33.00,29.75
3285,28.25,32.50,32.75,29.75
3290,28.25,32.50,32.75,29.50
3295,28.25,32.50,33.00,29.75
3300,28.25,32.50,32.75,29.75
3305,28.25,32.50,33.00,29.75
3310,28.25,32.50,32.75,29.75
3315,28.25,32.25,32.75,29.75
3320,28.25,32.25,32.75,29.75
3325,28.25,32.50,32.75,29.50
3330,28.25,32.50,33.00,29.75
3335,28.25,32.50,33.00,29.75
3340,28.25,32.50,33.00,29.75
3345,28.25,32.50,33.25,29.50
3350,28.25,32.50,33.00,29.75
3355,28.25,32.50,33.00,29.75
3360,28.25,32.50,33.00,29.75
3365,28.25,32.50,33.00,29.75
3370,28.25,32.25,33.00,29.75
3375,28.25,32.50,33.00,29.75
3380,28.25,32.50,33.00,29.75
3385,28.25,32.50,33.00,29.75
3390,28.25,32.50,33.25,29.75
3395,28.25,32.50,33.00,29.75
3400,28.25,32.50,33.00,29.75
3405,28.25,32.50,33.00,29.75
3410,28.25,32.50,33.00,29.75
3415,28.25,32.50,33.00,29.75
3420,28.25,32.50,33.00,29.75
3425,28.25,32.50,33.00,29.75
3430,28.25,32.50,33.00,29.75
3435,28.25,32.50,33.00,29.75
3440,28.25,32.50,32.75,29.75
3445,28.25,32.50,33.00,29.75
3450,28.25,32.50,32.75,29.75
3455,28.25,32.50,33.00,29.75
3460,28.25,32.50,32.75,29.75
3465,28.25,32.50,33.00,29.75
3470,28.25,32.50,33.00,29.75
3475,28.25,32.50,33.00,29.75
3480,28.25,32.50,33.00,29.75
3485,28.25,32.50,33.00,29.75
3490,28.25,32.50,33.00,29.75
3495,28.25,32.50,33.00,29.75
3500,28.25,32.50,33.25,29.75
3505,28.25,32.50,33.25,29.75
3510,28.25,32.75,33.25,29.75
3515,28.50,32.50,33.25,29.75
3520,28.25,32.50,33.00,29.75
3525,28.50,32.50,33.00,29.75
3530,28.25,32.50,33.25,30.00
3535,28.25,32.75,33.00,29.75
3540,28.25,32.50,33.25,29.75
3545,28.50,32.50,33.25,29.75
3550,28.25,32.50,33.25,29.75
3555,28.25,32.50,33.25,29.75
3560,28.50,32.50,33.00,30.00
3565,28.25,32.50,33.00,29.75
3570,28.50,32.50,33.00,29.75
3575,28.50,32.75,33.00,29.75
3580,28.50,32.50,33.00,29.75
3585,28.50,32.75,33.25,30.00
3590,28.25,32.50,33.25,30.00
3595,28.50,32.75,33.25,30.00
3600,28.50,32.50,33.25,30.00
3605,28.50,32.50,33.25,29.75
3610,28.50,32.50,33.25,29.75
3615,28.50,32.50,33.00,29.75
3620,28.50,32.75,33.25,30.00
3625,28.50,32.75,33.00,30.00
3630,28.50,32.75,33.00,29.75
3635,28.50,32.75,33.00,30.00
3640,28.50,32.50,32.75,29.75
3645,28.50,32.50,33.00,29.75
3650,28.50,32.50,33.00,30.00
